"app_id","positive","negative","estimated_owners","owners_min","owners_max","average_playtime_forever","average_playtime_2weeks","median_playtime_forever","median_playtime_2weeks","peak_ccu"
"1003750","132","14","0 - 20000","0","20000","0","0","0","0","0"
"2386460","138","8","0 - 20000","0","20000","123","0","169","0","3"
"1328920","113","33","20000 - 50000","20000","50000","69","0","69","0","1"
"1867520","93","53","0 - 20000","0","20000","53","0","53","0","1"
"943170","125","21","20000 - 50000","20000","50000","0","0","0","0","0"
"1990590","131","15","0 - 20000","0","20000","0","0","0","0","2"
"1022230","98","48","50000 - 100000","50000","100000","0","0","0","0","39"
"814360","138","8","0 - 20000","0","20000","149","0","265","0","0"
"657470","71","75","20000 - 50000","20000","50000","15","0","15","0","0"
"2617800","100","46","0 - 20000","0","20000","1072","0","1072","0","2"
"1098840","141","5","20000 - 50000","20000","50000","28","0","45","0","0"
"2507630","115","31","0 - 20000","0","20000","711","0","711","0","1"
"914140","100","46","0 - 20000","0","20000","0","0","0","0","0"
"2087610","143","3","20000 - 50000","20000","50000","0","0","0","0","0"
"420850","101","45","50000 - 100000","50000","100000","184","0","205","0","0"
"1435970","103","43","0 - 20000","0","20000","80","0","141","0","0"
"1919600","132","14","0 - 20000","0","20000","0","0","0","0","3"
"1989320","106","40","0 - 20000","0","20000","1886","0","1886","0","1"
"1005410","136","10","20000 - 50000","20000","50000","48","0","48","0","0"
"2234600","133","13","0 - 20000","0","20000","0","0","0","0","0"
"2020500","104","42","20000 - 50000","20000","50000","993","0","993","0","4"
"514700","127","19","20000 - 50000","20000","50000","124","0","124","0","3"
"1894720","140","6","0 - 20000","0","20000","56","0","56","0","0"
"341890","87","59","20000 - 50000","20000","50000","359","0","393","0","2"
"521430","121","25","20000 - 50000","20000","50000","326","0","385","0","0"
"1304780","99","47","0 - 20000","0","20000","8","0","8","0","0"
"330770","115","31","0 - 20000","0","20000","0","0","0","0","0"
"448910","117","29","20000 - 50000","20000","50000","121","0","207","0","1"
"467850","101","45","20000 - 50000","20000","50000","208","0","208","0","0"
"545590","139","7","20000 - 50000","20000","50000","195","0","219","0","69"
"3057180","140","6","0 - 20000","0","20000","0","0","0","0","0"
"448640","81","65","20000 - 50000","20000","50000","240","0","248","0","0"
"872350","97","49","0 - 20000","0","20000","0","0","0","0","0"
"2406360","117","29","0 - 20000","0","20000","217","0","217","0","0"
"464170","97","49","0 - 20000","0","20000","134","0","26","0","1"
"838110","120","26","50000 - 100000","50000","100000","291","0","530","0","0"
"616620","117","29","20000 - 50000","20000","50000","27","0","27","0","0"
"1372210","138","8","0 - 20000","0","20000","24","0","24","0","0"
"1888060","127","18","0 - 20000","0","20000","0","0","0","0","1"
"1957230","141","4","0 - 20000","0","20000","0","0","0","0","0"
"1162050","98","47","0 - 20000","0","20000","0","0","0","0","0"
"448930","111","34","50000 - 100000","50000","100000","74","0","74","0","0"
"2758280","69","76","20000 - 50000","20000","50000","161","0","161","0","5"
"595420","93","52","0 - 20000","0","20000","22480","0","22480","0","2"
"977050","113","32","0 - 20000","0","20000","0","0","0","0","0"
"765100","108","37","20000 - 50000","20000","50000","2","0","2","0","0"
"407880","136","9","0 - 20000","0","20000","342","0","391","0","0"
"1980980","102","43","0 - 20000","0","20000","0","0","0","0","0"
"314370","114","31","20000 - 50000","20000","50000","2","0","2","0","0"
"862390","99","46","0 - 20000","0","20000","24","0","29","0","0"
"1888330","139","6","0 - 20000","0","20000","0","0","0","0","0"
"496400","74","71","0 - 20000","0","20000","325","0","392","0","1"
"1683380","112","33","0 - 20000","0","20000","1744","0","1744","0","0"
"1765150","130","15","20000 - 50000","20000","50000","0","0","0","0","0"
"1831830","137","8","0 - 20000","0","20000","8","0","8","0","2"
"1304390","127","18","0 - 20000","0","20000","0","0","0","0","0"
"572620","122","23","0 - 20000","0","20000","0","0","0","0","0"
"2352040","111","34","20000 - 50000","20000","50000","140","0","140","0","1"
"468310","124","21","20000 - 50000","20000","50000","128","0","128","0","0"
"1684840","124","21","0 - 20000","0","20000","0","0","0","0","0"
"3063050","141","4","0 - 20000","0","20000","179","0","179","0","0"
"1029240","100","45","0 - 20000","0","20000","0","0","0","0","0"
"1397470","135","10","0 - 20000","0","20000","0","0","0","0","1"
"570900","140","5","20000 - 50000","20000","50000","17","0","18","0","0"
"2479740","131","14","0 - 20000","0","20000","104","0","118","0","8"
"1571220","139","6","0 - 20000","0","20000","59","0","59","0","0"
"1425250","107","38","100000 - 200000","100000","200000","398","0","465","0","0"
"3062970","135","10","0 - 20000","0","20000","24","0","25","0","1"
"729460","115","30","100000 - 200000","100000","200000","29","0","35","0","2"
"2865220","127","18","0 - 20000","0","20000","53","0","53","0","0"
"939360","116","29","0 - 20000","0","20000","102","0","154","0","1"
"1139160","131","14","0 - 20000","0","20000","57","0","57","0","0"
"2181640","132","13","0 - 20000","0","20000","0","0","0","0","0"
"1131810","127","18","0 - 20000","0","20000","0","0","0","0","0"
"1193070","135","10","20000 - 50000","20000","50000","0","0","0","0","0"
"2200410","130","15","0 - 20000","0","20000","163","0","163","0","1"
"1495420","128","17","0 - 20000","0","20000","29","0","29","0","0"
"1071940","110","35","0 - 20000","0","20000","577","0","1136","0","0"
"1947280","93","52","20000 - 50000","20000","50000","0","0","0","0","0"
"444350","36","109","20000 - 50000","20000","50000","71","0","82","0","0"
"3036380","136","9","20000 - 50000","20000","50000","0","0","0","0","3"
"2913660","105","40","0 - 20000","0","20000","150","0","150","0","0"
"895060","85","60","0 - 20000","0","20000","0","0","0","0","0"
"3163790","123","22","0 - 20000","0","20000","429","0","429","0","13"
"2936080","129","16","0 - 20000","0","20000","0","0","0","0","3"
"1401610","95","50","50000 - 100000","50000","100000","48","0","48","0","0"
"1433550","125","20","0 - 20000","0","20000","8","0","8","0","0"
"1602930","136","9","50000 - 100000","50000","100000","0","0","0","0","0"
"3478200","130","15","0 - 20000","0","20000","0","0","0","0","0"
"1533280","120","25","20000 - 50000","20000","50000","0","0","0","0","0"
"1754150","69","75","0 - 20000","0","20000","0","0","0","0","0"
"2742150","107","37","0 - 20000","0","20000","0","0","0","0","11"
"345620","125","19","0 - 20000","0","20000","0","0","0","0","1"
"1392490","119","25","50000 - 100000","50000","100000","0","0","0","0","0"
"575920","78","66","20000 - 50000","20000","50000","246","0","234","0","5"
"1456230","105","39","50000 - 100000","50000","100000","0","0","0","0","0"
"1477570","83","61","50000 - 100000","50000","100000","0","0","0","0","9"
"1071330","121","23","0 - 20000","0","20000","343","0","677","0","0"
"560760","71","73","20000 - 50000","20000","50000","193","0","214","0","0"
"539750","111","33","0 - 20000","0","20000","268","0","277","0","0"
"890520","114","30","100000 - 200000","100000","200000","0","0","0","0","1"
"2985750","130","14","0 - 20000","0","20000","0","0","0","0","1"
"1554550","139","5","0 - 20000","0","20000","0","0","0","0","1"
"1912420","113","31","20000 - 50000","20000","50000","104","0","104","0","0"
"1424350","136","8","0 - 20000","0","20000","19","0","19","0","0"
"2138780","133","11","50000 - 100000","50000","100000","0","0","0","0","0"
"2217840","83","61","20000 - 50000","20000","50000","0","0","0","0","0"
"3170410","140","4","0 - 20000","0","20000","0","0","0","0","11"
"3085890","131","13","0 - 20000","0","20000","53","0","53","0","2"
"607400","130","14","0 - 20000","0","20000","87","0","87","0","0"
"495520","83","61","50000 - 100000","50000","100000","37","0","60","0","1"
"2797180","137","7","0 - 20000","0","20000","0","0","0","0","0"
"970600","106","38","0 - 20000","0","20000","24","0","33","0","1"
"1185680","65","79","20000 - 50000","20000","50000","0","0","0","0","0"
"818760","137","7","0 - 20000","0","20000","12","0","12","0","0"
"1332950","138","6","0 - 20000","0","20000","0","0","0","0","0"
"969700","140","4","0 - 20000","0","20000","290","0","248","0","2"
"418610","74","70","50000 - 100000","50000","100000","254","0","212","0","0"
"2072980","115","29","0 - 20000","0","20000","69","0","69","0","4"
"467320","110","34","50000 - 100000","50000","100000","749","0","1103","0","0"
"1089310","119","25","20000 - 50000","20000","50000","0","0","0","0","0"
"596620","123","21","0 - 20000","0","20000","182","0","347","0","0"
"1732060","127","17","20000 - 50000","20000","50000","2651","0","2651","0","6"
"898780","120","24","20000 - 50000","20000","50000","0","0","0","0","0"
"1827940","115","29","20000 - 50000","20000","50000","0","0","0","0","0"
"380660","117","27","0 - 20000","0","20000","127","0","127","0","1"
"942200","143","1","0 - 20000","0","20000","0","0","0","0","1"
"866010","101","43","0 - 20000","0","20000","304","0","304","0","0"
"1571990","134","10","0 - 20000","0","20000","41","0","41","0","4"
"1009750","138","6","0 - 20000","0","20000","251","0","251","0","0"
"1172190","103","41","0 - 20000","0","20000","200","0","200","0","0"
"545860","81","63","50000 - 100000","50000","100000","206","0","220","0","0"
"700170","118","26","20000 - 50000","20000","50000","48","0","89","0","0"
"1224030","123","21","0 - 20000","0","20000","0","0","0","0","0"
"744400","107","37","0 - 20000","0","20000","22","0","22","0","0"
"1390380","133","11","50000 - 100000","50000","100000","0","0","0","0","0"
"560740","107","37","20000 - 50000","20000","50000","109","0","135","0","0"
"950360","93","50","20000 - 50000","20000","50000","0","0","0","0","0"
"2101350","141","2","0 - 20000","0","20000","1","0","1","0","3"
"3014680","125","18","0 - 20000","0","20000","19","0","19","0","1"
"2361390","102","41","500000 - 1000000","500000","1000000","0","0","0","0","0"
"2467190","118","25","20000 - 50000","20000","50000","0","0","0","0","9"
"1270850","116","27","0 - 20000","0","20000","23","0","33","0","0"
"1557410","117","26","0 - 20000","0","20000","0","0","0","0","0"
"979480","115","28","0 - 20000","0","20000","12","0","12","0","0"
"1361670","116","27","0 - 20000","0","20000","57","0","57","0","0"
"1342100","117","26","20000 - 50000","20000","50000","869","0","869","0","1"
"1609570","88","55","20000 - 50000","20000","50000","0","0","0","0","1"
"1052380","101","42","20000 - 50000","20000","50000","0","0","0","0","0"
"1689010","118","25","0 - 20000","0","20000","1759","0","1759","0","1"
"1070840","83","60","20000 - 50000","20000","50000","0","0","0","0","1"
"413870","127","16","0 - 20000","0","20000","301","0","466","0","0"
"889730","97","46","100000 - 200000","100000","200000","3069","0","3069","0","11"
"712010","114","29","0 - 20000","0","20000","100","0","100","0","0"
"715980","39","104","0 - 20000","0","20000","36","0","54","0","0"
"1000640","136","7","20000 - 50000","20000","50000","88","0","88","0","0"
"2367610","114","29","0 - 20000","0","20000","202","0","372","0","10"
"496690","98","45","50000 - 100000","50000","100000","271","0","268","0","0"
"1502260","128","15","0 - 20000","0","20000","0","0","0","0","0"
"2998750","105","38","20000 - 50000","20000","50000","50","0","50","0","8"
"570000","134","9","20000 - 50000","20000","50000","0","0","0","0","0"
"1476430","135","8","20000 - 50000","20000","50000","0","0","0","0","2"
"1278170","92","51","0 - 20000","0","20000","0","0","0","0","1"
"1569180","134","9","20000 - 50000","20000","50000","3","0","3","0","0"
"1068460","143","0","0 - 20000","0","20000","2","0","2","0","0"
"402220","82","61","50000 - 100000","50000","100000","375","0","432","0","0"
"428540","120","23","0 - 20000","0","20000","0","0","0","0","0"
"1745680","126","17","0 - 20000","0","20000","116","0","149","0","0"
"743940","141","2","0 - 20000","0","20000","161","0","161","0","0"
"415240","111","32","0 - 20000","0","20000","197","0","213","0","0"
"494740","104","39","50000 - 100000","50000","100000","52","0","54","0","2"
"2025310","139","4","0 - 20000","0","20000","954","0","954","0","5"
"487580","79","64","50000 - 100000","50000","100000","175","0","204","0","0"
"664290","89","54","20000 - 50000","20000","50000","25","0","25","0","0"
"308080","104","39","0 - 20000","0","20000","0","0","0","0","0"
"447240","133","10","20000 - 50000","20000","50000","22","0","22","0","0"
"604510","112","31","20000 - 50000","20000","50000","209","0","209","0","1"
"677280","125","18","0 - 20000","0","20000","0","0","0","0","0"
"486460","90","53","100000 - 200000","100000","200000","11","0","11","0","5"
"1211240","126","17","0 - 20000","0","20000","131","0","201","0","0"
"2607320","124","19","0 - 20000","0","20000","0","0","0","0","0"
"2363930","128","15","0 - 20000","0","20000","0","0","0","0","0"
"628140","103","40","20000 - 50000","20000","50000","183","0","183","0","40"
"2789770","132","11","0 - 20000","0","20000","5","0","5","0","6"
"789540","129","14","20000 - 50000","20000","50000","0","0","0","0","0"
"3262320","122","21","0 - 20000","0","20000","13","0","13","0","1"
"3196550","135","8","0 - 20000","0","20000","0","0","0","0","0"
"773590","81","62","0 - 20000","0","20000","0","0","0","0","0"
"1668780","100","43","0 - 20000","0","20000","0","0","0","0","0"
"3584190","100","43","0 - 20000","0","20000","0","0","0","0","1"
"542720","58","85","50000 - 100000","50000","100000","188","0","200","0","0"
"1017160","115","28","0 - 20000","0","20000","94","0","170","0","1"
"1773320","112","31","0 - 20000","0","20000","0","0","0","0","0"
"2144460","125","18","0 - 20000","0","20000","380","0","380","0","0"
"1195270","107","36","0 - 20000","0","20000","0","0","0","0","1"
"2533020","109","34","0 - 20000","0","20000","580","0","580","0","3"
"1597040","101","42","0 - 20000","0","20000","2350","0","2350","0","0"
"540060","118","25","20000 - 50000","20000","50000","0","0","0","0","1"
"1700940","109","34","20000 - 50000","20000","50000","0","0","0","0","0"
"1685730","110","33","0 - 20000","0","20000","0","0","0","0","0"
"3351140","115","28","0 - 20000","0","20000","98","0","102","0","0"
"1640160","135","7","0 - 20000","0","20000","488","0","517","0","0"
"502910","61","81","50000 - 100000","50000","100000","236","0","225","0","1"
"867120","94","48","0 - 20000","0","20000","99","0","194","0","1"
"1364690","134","8","0 - 20000","0","20000","0","0","0","0","0"
"699080","116","26","20000 - 50000","20000","50000","0","0","0","0","0"
"3023190","109","33","0 - 20000","0","20000","370","0","408","0","56"
"1849820","123","19","20000 - 50000","20000","50000","18","0","18","0","3"
"1309870","108","34","20000 - 50000","20000","50000","0","0","0","0","0"
"1340120","131","11","0 - 20000","0","20000","840","0","840","0","1"
"546200","123","19","50000 - 100000","50000","100000","296","0","301","0","0"
"1131930","113","29","0 - 20000","0","20000","0","0","0","0","0"
"533860","57","85","100000 - 200000","100000","200000","241","0","217","0","0"
"3124550","130","12","0 - 20000","0","20000","289","0","394","0","43"
"503830","86","56","50000 - 100000","50000","100000","254","0","257","0","0"
"687490","77","65","20000 - 50000","20000","50000","3","0","5","0","0"
"1165530","77","65","20000 - 50000","20000","50000","15","0","15","0","0"
