"app_id","rawg_rating","rawg_ratings_count","rawg_added","rawg_id","rawg_score","rawg_status_yet","rawg_status_owned","rawg_status_beaten","rawg_status_toplay","rawg_status_dropped","rawg_status_playing"
"791240","0.0","2","27","667766.0","96.06727","2","18","1","4","2","0"
"1977740","0.0","0","2","962833.0","102.492966","0","2","0","0","0","0"
"837800","0.0","0","108","62438.0","123.95756","4","104","0","0","0","0"
"1648100","0.0","1","9","641807.0","49.32596","0","9","0","0","0","0"
"487030","0.0","5","93","14378.0","67.37926","3","89","0","0","1","0"
"2131820","0.0","0","0","866502.0","67.80916","0","0","0","0","0","0"
"1034540","0.0","0","4","306084.0","80.922134","0","3","0","1","0","0"
"1091210","0.0","0","0","321262.0","51.57559","0","0","0","0","0","0"
"789830","0.0","0","42","554728.0","103.28182","2","39","0","1","0","0"
"1014050","0.0","0","2","389838.0","83.64257","0","2","0","0","0","0"
"811720","2.83","6","50","58265.0","94.465675","1","40","0","6","2","1"
"896380","0.0","0","0","59790.0","58.88212","0","0","0","0","0","0"
"2997260","0.0","1","6","330817.0","50.26646","0","2","0","2","2","0"
"1957910","0.0","0","0","815201.0","61.195152","0","0","0","0","0","0"
"513880","0.0","1","53","12942.0","72.84465","1","52","0","0","0","0"
"663130","0.0","2","33","46541.0","92.2986","1","29","1","2","0","0"
"2392310","0.0","0","0","982318.0","122.627975","0","0","0","0","0","0"
"1155470","0.0","1","59","376156.0","97.02535","2","56","0","0","1","0"
"546660","0.0","4","89","13149.0","72.15775","0","88","1","0","0","0"
"1263820","0.0","0","31","415023.0","76.52632","1","29","1","0","0","0"
"979010","0.0","2","92","959674.0","24.178627","5","80","1","3","3","0"
"571870","0.0","1","94","15216.0","88.76509","0","94","0","0","0","0"
"2957110","0.0","0","0","995765.0","55.574024","0","0","0","0","0","0"
"1094250","0.0","1","5","350270.0","54.836624","0","2","0","2","0","1"
"1521870","3.67","9","183","19566.0","41.46044","7","167","2","1","6","0"
"1818150","0.0","0","2","715647.0","53.654762","0","0","1","1","0","0"
"812020","0.0","3","41","59330.0","86.13507","3","35","2","1","0","0"
"2684370","0.0","0","0","1002225.0","52.928345","0","0","0","0","0","0"
"544870","0.0","3","91","11619.0","73.690414","3","88","0","0","0","0"
"713860","0.0","3","90","46565.0","73.77788","1","87","2","0","0","0"
"588560","0.0","0","117","11065.0","46.560577","0","117","0","0","0","0"
"2854480","0.0","0","0","211346.0","65.66678","0","0","0","0","0","0"
"1412240","0.0","1","1","528669.0","77.165695","0","0","0","0","1","0"
"2377250","0.0","1","1","990308.0","56.756783","0","0","0","1","0","0"
"606870","0.0","0","0","320672.0","28.576649","0","0","0","0","0","0"
"1211650","0.0","0","0","427889.0","103.45439","0","0","0","0","0","0"
"640300","0.0","4","165","44676.0","76.33806","2","162","0","0","1","0"
"967490","0.0","4","203","284699.0","80.485855","7","193","0","2","1","0"
"531540","0.0","1","150","14600.0","74.39552","1","148","0","1","0","0"
"1884300","0.0","0","15","807084.0","70.04217","2","10","1","2","0","0"
"2014470","0.0","0","20","988045.0","57.47969","12","6","0","2","0","0"
"2757840","0.0","0","1","979203.0","64.67937","0","0","1","0","0","0"
"2517770","0.0","0","1","968829.0","56.385178","0","0","0","1","0","0"
"2978440","0.0","0","1","1002859.0","61.528137","0","0","0","1","0","0"
"2025520","0.0","0","0","139929.0","65.89784","0","0","0","0","0","0"
"1655940","0.0","0","15","830217.0","67.26329","0","13","0","2","0","0"
"2618920","0.0","1","2","968440.0","74.07864","0","0","2","0","0","0"
"2023810","0.0","0","2","829388.0","59.62449","1","0","0","0","1","0"
"2183230","0.0","0","3","882978.0","68.45241","0","2","0","1","0","0"
"2208780","0.0","0","1","989136.0","59.013542","0","0","0","1","0","0"
"906790","0.0","0","8","61041.0","48.28253","0","6","0","2","0","0"
"1249260","0.0","2","6","320162.0","65.79866","1","3","1","1","0","0"
"1237070","0.0","0","3","641796.0","71.09188","0","2","0","1","0","0"
"3601980","0.0","0","1","1003091.0","50.54022","0","0","0","1","0","0"
"733090","0.0","2","66","49939.0","83.33443","1","64","1","0","0","0"
"974200","0.0","0","0","270778.0","50.15033","0","0","0","0","0","0"
"1520850","0.0","1","3","727354.0","55.578278","0","3","0","0","0","0"
"1232100","0.0","0","1","485124.0","55.315926","0","0","0","1","0","0"
"764590","2.56","9","57","51051.0","73.79865","1","45","6","2","3","0"
"1552130","0.0","0","0","593365.0","54.718834","0","0","0","0","0","0"
"1954520","0.0","0","0","963445.0","58.50882","0","0","0","0","0","0"
"1651540","3.34","74","642","3200.0","23.218803","46","507","62","11","13","3"
"2865610","0.0","0","0","994330.0","107.421814","0","0","0","0","0","0"
"1997900","0.0","2","95","46678.0","26.4296","1","94","0","0","0","0"
"2514680","0.0","0","0","982685.0","103.94798","0","0","0","0","0","0"
"1099460","0.0","0","20","372641.0","53.233963","0","20","0","0","0","0"
"2841720","0.0","0","2","981930.0","55.023727","0","0","1","1","0","0"
"1109820","0.0","2","18","566662.0","77.97265","1","7","2","7","1","0"
"1051290","0.0","0","2","330289.0","53.990005","0","1","1","0","0","0"
"874370","0.0","3","8","60294.0","47.43996","3","1","2","1","1","0"
"1925310","0.0","0","19","476546.0","65.1447","1","18","0","0","0","0"
"2559470","3.7","10","124","536891.0","26.625551","14","83","3","14","9","1"
"948960","0.0","3","45","59345.0","55.56891","1","34","2","6","2","0"
"2799360","0.0","0","0","987164.0","49.274757","0","0","0","0","0","0"
"647530","0.0","4","43","46630.0","55.6416","0","41","0","2","0","0"
"3170730","0.0","0","1","988842.0","54.290718","0","0","1","0","0","0"
"937980","0.0","0","2","106235.0","61.1783","0","2","0","0","0","0"
"462590","0.0","1","10","248428.0","74.11707","0","5","1","3","1","0"
"1577880","0.0","0","0","969501.0","94.66748","0","0","0","0","0","0"
"1230510","0.0","0","1","428199.0","82.424736","0","0","0","1","0","0"
"426560","0.0","1","208","19832.0","78.33566","0","208","0","0","0","0"
"2298950","0.0","0","2","965539.0","53.651253","0","0","0","2","0","0"
"422650","2.0","6","154","15770.0","109.49752","3","148","0","1","2","0"
"1645270","0.0","0","0","739694.0","56.261765","0","0","0","0","0","0"
"492490","0.0","0","58","18417.0","99.2013","0","57","1","0","0","0"
"1036930","0.0","0","0","383547.0","65.48339","0","0","0","0","0","0"
"2582540","0.0","0","1","968563.0","46.529247","0","1","0","0","0","0"
"444520","0.0","2","49","18038.0","102.18345","1","45","1","1","1","0"
"3031590","0.0","0","0","983962.0","58.445793","0","0","0","0","0","0"
"448050","0.0","3","61","12188.0","83.72188","0","59","1","0","1","0"
"1148100","0.0","1","4","376925.0","55.48111","0","1","1","2","0","0"
"544650","0.0","4","30","15577.0","74.614586","0","26","4","0","0","0"
"1641500","0.0","0","7","610240.0","61.13151","1","5","0","1","0","0"
"2762710","0.0","4","8","337603.0","64.89748","1","2","2","2","1","0"
"2603040","0.0","0","2","993600.0","92.16731","0","0","0","2","0","0"
"1123400","0.0","0","0","376140.0","54.61132","0","0","0","0","0","0"
"1214540","0.0","1","4","428970.0","62.54238","0","2","1","1","0","0"
"1261300","0.0","0","0","428963.0","58.601868","0","0","0","0","0","0"
"987410","4.22","9","64","320395.0","89.97474","6","48","7","2","1","0"
"3351990","0.0","0","0","997164.0","114.2012","0","0","0","0","0","0"
"541190","0.0","3","145","14328.0","68.981125","1","144","0","0","0","0"
"1351370","0.0","2","108","492253.0","73.42956","8","96","2","2","0","0"
"925520","0.0","0","0","61559.0","69.5782","0","0","0","0","0","0"
"1416460","0.0","0","2","971223.0","58.669785","0","1","0","1","0","0"
"337460","4.0","17","51","36074.0","112.86147","3","24","11","1","12","0"
"674130","0.0","1","128","50326.0","70.77675","0","128","0","0","0","0"
"3236080","0.0","0","0","996821.0","92.09888","0","0","0","0","0","0"
"1831700","0.0","2","82","254602.0","74.974304","16","57","2","6","1","0"
"945140","0.0","0","0","92511.0","26.83171","0","0","0","0","0","0"
"2524700","0.0","0","0","990927.0","49.777588","0","0","0","0","0","0"
"1388860","0.0","2","64","505829.0","58.31723","12","46","2","4","0","0"
"1497110","0.0","0","0","615038.0","57.551758","0","0","0","0","0","0"
"2435310","0.0","1","4","978817.0","57.861465","0","1","2","1","0","0"
"797200","0.0","3","140","216358.0","83.578896","3","133","3","0","1","0"
"1388430","0.0","0","0","490476.0","76.04494","0","0","0","0","0","0"
"1232640","0.0","2","12","505876.0","79.262726","0","10","0","1","1","0"
"708430","0.0","3","86","46215.0","74.221756","1","82","1","0","2","0"
"2022880","0.0","5","12","57231.0","53.47575","0","5","4","2","1","0"
"1279800","0.0","0","0","490746.0","61.12677","0","0","0","0","0","0"
"1070780","0.0","0","0","157956.0","68.287384","0","0","0","0","0","0"
"2184720","0.0","0","0","879582.0","76.12492","0","0","0","0","0","0"
"2348400","0.0","1","2","962463.0","61.080994","0","0","0","1","1","0"
"443260","0.0","3","40","16157.0","87.36103","1","38","0","1","0","0"
"1545250","0.0","0","3","576434.0","55.972393","0","2","0","1","0","0"
"2302840","0.0","0","2","966477.0","58.538536","0","2","0","0","0","0"
"919690","0.0","0","3","60484.0","64.29297","1","2","0","0","0","0"
"1379900","2.7","41","459","479670.0","28.383778","75","279","11","50","41","3"
"2602450","0.0","0","0","974417.0","61.43827","0","0","0","0","0","0"
"2022230","0.0","0","1","962798.0","56.48289","0","1","0","0","0","0"
"1692620","0.0","0","0","615143.0","60.901398","0","0","0","0","0","0"
"692360","3.33","6","93","10147.0","31.571407","5","81","1","3","3","0"
"1270910","0.0","0","0","692641.0","57.635544","0","0","0","0","0","0"
"1365390","0.0","3","11","43506.0","63.948437","6","1","3","1","0","0"
"682490","0.0","0","0","593343.0","33.502964","0","0","0","0","0","0"
"542930","0.0","1","96","12582.0","70.9471","0","96","0","0","0","0"
"2706450","0.0","1","9","988455.0","47.596817","0","8","0","0","1","0"
"1947060","0.0","1","2","776284.0","53.79634","0","1","0","0","1","0"
"809500","0.0","1","4","63365.0","62.79889","0","2","2","0","0","0"
"2217740","3.19","15","347","15946.0","24.410269","12","319","4","2","9","1"
"463920","1.57","7","184","12396.0","99.33877","2","178","1","1","2","0"
"1315270","0.0","0","0","491661.0","57.812775","0","0","0","0","0","0"
"459550","0.0","2","24","17432.0","58.445045","2","16","5","1","0","0"
"645920","0.0","0","56","48991.0","69.533356","0","56","0","0","0","0"
"1366560","0.0","2","10","890456.0","65.99673","2","5","0","2","1","0"
"816810","0.0","0","114","64380.0","71.9738","0","113","0","0","1","0"
"763860","2.89","17","442","15757.0","24.613049","8","416","9","0","9","0"
"778010","0.0","0","1","366078.0","63.214516","1","0","0","0","0","0"
"634180","0.0","4","109","11479.0","77.48228","3","102","3","1","0","0"
"1571010","0.0","0","0","695831.0","81.26529","0","0","0","0","0","0"
"1173740","0.0","0","0","392091.0","76.43964","0","0","0","0","0","0"
"2766480","0.0","1","67","14095.0","22.508263","1","65","1","0","0","0"
"1325870","0.0","0","1","485094.0","119.9908","0","0","0","1","0","0"
"1749770","0.0","0","1","968560.0","56.38518","0","1","0","0","0","0"
"3073470","4.0","64","581","52005.0","37.802116","30","463","17","32","26","13"
"1545710","0.0","0","0","635324.0","57.551758","0","0","0","0","0","0"
"1722770","0.0","0","0","651036.0","58.908726","0","0","0","0","0","0"
"3372420","0.0","0","2","996760.0","91.21378","0","1","0","1","0","0"
"823420","0.0","2","119","59764.0","70.24356","0","119","0","0","0","0"
"575760","0.0","0","99","14263.0","89.013725","2","97","0","0","0","0"
"1999140","0.0","1","6","802454.0","55.12503","0","3","0","2","1","0"
"1116110","0.0","0","0","376126.0","55.120716","0","0","0","0","0","0"
"332700","0.0","0","38","49614.0","59.399445","0","37","0","1","0","0"
"1882550","0.0","1","2","821389.0","59.31904","0","0","0","1","1","0"
"514170","3.54","13","70","18525.0","102.50858","2","54","5","0","9","0"
"556890","0.0","0","14","15872.0","57.420834","0","11","0","3","0","0"
"871940","0.0","0","0","61874.0","57.175453","0","0","0","0","0","0"
"2391650","0.0","0","0","334892.0","50.140408","0","0","0","0","0","0"
"1084870","0.0","1","3","778185.0","95.38399","1","0","1","1","0","0"
"734570","0.0","0","8","49610.0","99.108315","0","8","0","0","0","0"
"1266680","0.0","0","10","388781.0","68.560234","0","4","0","6","0","0"
"1953560","0.0","0","0","768053.0","53.938854","0","0","0","0","0","0"
"1685870","0.0","3","8","650659.0","70.767815","0","1","3","4","0","0"
"1917830","0.0","1","8","881840.0","55.642918","1","4","0","3","0","0"
"3615160","0.0","0","2","1002773.0","121.00578","0","1","0","1","0","0"
"425460","0.0","5","135","1273.0","138.72931","7","122","0","3","3","0"
"2355250","0.0","0","2","959669.0","61.685066","0","2","0","0","0","0"
"887420","0.0","0","17","62729.0","46.142982","0","17","0","0","0","0"
"736110","0.0","1","55","49181.0","68.95955","1","54","0","0","0","0"
"1418570","0.0","0","0","969878.0","58.495056","0","0","0","0","0","0"
"2984860","0.0","0","0","1000367.0","71.42183","0","0","0","0","0","0"
"1520330","0.0","0","4","664899.0","64.8557","0","2","0","2","0","0"
"3124850","0.0","0","0","1001516.0","68.7642","0","0","0","0","0","0"
"907380","0.0","1","24","60401.0","60.996426","0","21","1","2","0","0"
"1051890","0.0","0","6","302945.0","61.045944","1","5","0","0","0","0"
"2143010","0.0","1","3","856203.0","51.55624","0","1","2","0","0","0"
"1689480","0.0","0","0","643151.0","70.63641","0","0","0","0","0","0"
"1080990","0.0","0","0","318360.0","166.70734","0","0","0","0","0","0"
"1548680","0.0","0","0","836509.0","66.56576","0","0","0","0","0","0"
"655910","0.0","1","69","44140.0","69.29695","1","67","0","1","0","0"
"736430","0.0","1","128","50855.0","64.56703","7","120","0","0","1","0"
"461510","0.0","2","34","297244.0","62.06909","2","28","1","3","0","0"
"3304750","0.0","0","1","999376.0","53.81744","0","0","0","1","0","0"
"1831870","0.0","0","0","140091.0","53.48761","0","0","0","0","0","0"
"1215200","0.0","2","39","452663.0","110.90531","10","28","0","1","0","0"
"581060","0.0","0","17","10685.0","53.93479","0","16","0","1","0","0"
"2850300","0.0","0","0","976343.0","29.152237","0","0","0","0","0","0"
"1750350","0.0","0","0","592354.0","88.553406","0","0","0","0","0","0"
"2673080","0.0","0","8","972616.0","67.558815","0","6","0","1","1","0"
"1325270","0.0","2","47","965926.0","70.10538","0","44","1","1","1","0"
"738880","0.0","0","118","49243.0","68.38001","0","118","0","0","0","0"
"845970","0.0","4","91","64808.0","130.16823","1","88","1","0","1","0"
"1793350","0.0","4","955","704730.0","101.64762","30","920","0","2","3","0"
"812980","0.0","0","0","61089.0","53.398056","0","0","0","0","0","0"
"1426980","0.0","0","2","505843.0","86.17038","0","1","1","0","0","0"
"878110","0.0","1","3","62822.0","57.875732","0","2","1","0","0","0"
"689620","0.0","3","175","18592.0","42.226646","1","173","0","0","1","0"
"1749980","0.0","0","2","672346.0","51.887604","0","2","0","0","0","0"
"857680","0.0","1","7","63074.0","58.13148","0","6","0","0","1","0"
"1464220","0.0","0","3","948002.0","56.23214","1","2","0","0","0","0"
"504460","0.0","2","181","10036.0","74.04925","14","165","0","0","2","0"
"950240","0.0","0","2","100737.0","55.563053","0","2","0","0","0","0"
"1494920","0.0","0","0","535686.0","90.56763","0","0","0","0","0","0"
"736250","0.0","0","6","64286.0","54.198513","0","5","0","0","0","1"
"1911560","0.0","0","1","760190.0","52.42673","0","1","0","0","0","0"
"832770","0.0","0","12","248424.0","90.63103","1","10","0","1","0","0"
"571520","0.0","2","206","12352.0","69.835144","8","195","0","0","3","0"
"815830","0.0","2","57","64663.0","61.49977","0","55","2","0","0","0"
"433840","0.0","2","130","1728.0","93.24223","3","122","1","3","1","0"
"1583390","0.0","0","0","581126.0","107.6687","0","0","0","0","0","0"
"837190","0.0","2","22","60061.0","63.62714","2","15","2","3","0","0"
"1221320","0.0","3","6","492202.0","103.507996","2","0","2","1","1","0"
"2686690","0.0","0","2","972818.0","64.328156","0","2","0","0","0","0"
"1440290","0.0","0","0","104180.0","56.69083","0","0","0","0","0","0"
"3191990","0.0","0","2","992149.0","57.364513","0","2","0","0","0","0"
"1808490","0.0","0","0","913246.0","56.031174","0","0","0","0","0","0"
"3089040","0.0","0","0","991136.0","92.21057","0","0","0","0","0","0"
"2821440","0.0","0","0","982021.0","54.09743","0","0","0","0","0","0"
"904440","0.0","0","0","63458.0","55.911163","0","0","0","0","0","0"
"844860","0.0","1","191","14073.0","111.11492","3","187","0","1","0","0"
"1263350","0.0","2","13","610254.0","52.977203","1","8","0","3","1","0"
"2234060","0.0","0","0","901665.0","108.874596","0","0","0","0","0","0"
"628460","0.0","1","18","22617.0","59.35067","2","14","0","2","0","0"
"712390","0.0","0","134","49254.0","76.454834","0","134","0","0","0","0"
"1799380","0.0","1","13","969196.0","62.687935","2","10","1","0","0","0"
"2000960","0.0","3","43","799271.0","50.452168","3","15","3","21","1","0"
"2618180","0.0","0","2","976198.0","66.685585","1","0","0","1","0","0"
"1711420","0.0","0","0","816436.0","124.97611","0","0","0","0","0","0"
"437550","0.0","0","0","10965.0","56.03319","0","0","0","0","0","0"
"3146640","0.0","1","2","989004.0","73.951385","0","1","0","1","0","0"
"1055380","0.0","0","0","308076.0","97.82519","0","0","0","0","0","0"
"1926170","0.0","5","10","776345.0","61.644726","0","4","4","2","0","0"
"1842470","0.0","0","0","997282.0","57.635544","0","0","0","0","0","0"
"1120210","0.0","2","6","359334.0","62.178776","1","3","0","0","2","0"
"1703230","0.0","0","0","118553.0","47.11057","0","0","0","0","0","0"
