"app_id","full_audio_languages"
"2055290","Italian"
"1582680","English"
"1582680","Portuguese - Brazil"
"425210","English"
"425210","Spanish - Spain"
"2821800","German"
"2821800","English"
"2821800","Serbian"
"2821800","Simplified Chinese"
"2821800","Russian"
"1922010","English"
"1922010","Turkish"
"1910680","English"
"1026420","Polish"
"1026420","Russian"
"2793710","Traditional Chinese"
"2793710","English"
"395570","English"
"395570","Italian"
"566190","English"
"566190","Romanian"
"1839940","German"
"1839940","English"
"1839940","French"
"1839940","Portuguese - Brazil"
"1839940","Spanish - Spain"
"1839940","Italian"
"1839940","Portuguese - Portugal"
"1214360","English"
"3149840","Russian"
"1032790","Traditional Chinese"
"1032790","Simplified Chinese"
"1032790","English"
"251270","Japanese"
"1078920","Japanese"
"1078920","English"
"2687970","Ukrainian"
"2687970","English"
"878670","Traditional Chinese"
"878670","Japanese"
"878670","English"
"1019550","English"
"1019550","Portuguese - Portugal"
"483770","German"
"483770","Hungarian"
"483770","English"
"2193540","Persian"
"2193540","English"
"566540","Japanese"
"566540","English"
"566540","French"
"1573280","Simplified Chinese"
"1573280","English"
"529590","English"
"529590","Turkish"
"1258590","German"
"1258590","English"
"1092040","Ukrainian"
"1092040","English"
"1092040","Russian"
"421670","English"
"1552810","English"
"1552810","Spanish - Latin America"
"505630","Simplified Chinese"
"505630","English"
"1205960","English"
"1205960","Spanish - Spain"
"1013140","German"
"1013140","English"
"1013140","French"
"1013140","Spanish - Spain"
"1013140","Polish"
"1013140","Japanese"
"1013140","Simplified Chinese"
"1013140","Russian"
"455910","English"
"455910","Spanish - Spain"
"558260","German"
"558260","English"
"558260","French"
"558260","Portuguese - Brazil"
"558260","Spanish - Spain"
"558260","Japanese"
"558260","Italian"
"2304990","English"
"2304990","Dutch"
"1546310","English"
"1661630","English"
"1661630","Hindi"
"809890","Traditional Chinese"
"809890","Japanese"
"809890","English"
"628730","Korean"
"628730","German"
"1149550","Traditional Chinese"
"1149550","Japanese"
"551860","Polish"
"551860","English"
"1437760","English"
"706020","German"
"706020","English"
"706020","Simplified Chinese"
"1335530","Japanese"
"1335530","English"
"753930","English"
"753930","French"
"1700270","English"
"1700270","Turkish"
"1089830","English"
"1089830","Spanish - Latin America"
"1283230","Korean"
"1283230","English"
"2594540","Ukrainian"
"2594540","English"
"648430","Traditional Chinese"
"648430","English"
"907680","Arabic"
"1456650","Korean"
"1456650","English"
"876160","German"
"876160","English"
"876160","French"
"876160","Portuguese - Brazil"
"876160","Dutch"
"876160","Spanish - Spain"
"876160","Polish"
"876160","Greek"
"876160","Spanish - Latin America"
"876160","Russian"
"876160","Italian"
"876160","Portuguese - Portugal"
"982270","German"
"982270","English"
"982270","French"
"982270","Portuguese - Brazil"
"982270","Spanish - Spain"
"982270","Turkish"
"982270","Spanish - Latin America"
"982270","Italian"
"982270","Portuguese - Portugal"
"1839430","Traditional Chinese"
"1839430","Japanese"
"474210","English"
"474210","Portuguese - Brazil"
"467520","German"
"467520","English"
"467520","French"
"467520","Spanish - Spain"
"467520","Japanese"
"1599880","Serbian"
"1599880","English"
"914750","Czech"
"914750","German"
"914750","English"
"914750","French"
"914750","Portuguese - Brazil"
"914750","Traditional Chinese"
"914750","Korean"
"914750","Dutch"
"914750","Spanish - Spain"
"914750","Polish"
"914750","Japanese"
"914750","Simplified Chinese"
"914750","Russian"
"914750","Italian"
"3178350","Japanese"
"3178350","Korean"
"2086430","English"
"2086430","Russian"
"1160920","English"
"1160920","Portuguese - Brazil"
"1867530","Traditional Chinese"
"1867530","English"
"1132730","Simplified Chinese"
"1892420","Swedish"
"1892420","English"
"1915380","English"
"1915380","Turkish"
"580170","Indonesian"
"580170","English"
"785890","German"
"785890","Portuguese - Brazil"
"785890","Spanish - Spain"
"785890","Norwegian"
"785890","Arabic"
"785890","Russian"
"785890","Dutch"
"785890","Italian"
"785890","Turkish"
"785890","English"
"785890","Traditional Chinese"
"785890","Ukrainian"
"785890","Danish"
"785890","Hungarian"
"785890","Japanese"
"785890","Romanian"
"785890","Czech"
"785890","Finnish"
"785890","French"
"785890","Thai"
"785890","Korean"
"785890","Swedish"
"785890","Bulgarian"
"785890","Polish"
"785890","Greek"
"785890","Simplified Chinese"
"785890","Portuguese - Portugal"
"679110","Traditional Chinese"
"679110","English"
"1481170","English"
"1481170","Spanish - Spain"
"2695270","Japanese"
"2695270","Korean"
"826600","English"
"826600","Spanish - Spain"
"1598160","English"
"2007530","English"
"2007530","Russian"
"583760","English"
"347800","English"
"347800","Spanish - Latin America"
"1263070","Traditional Chinese"
"1263070","English"
"1265780","German"
"1265780","English"
"1265780","Turkish"
"1162680","Japanese"
"1162680","Vietnamese"
"418670","Japanese"
"418670","English"
"1368130","German"
"1368130","English"
"1368130","French"
"1368130","Spanish - Spain"
"1368130","Spanish - Latin America"
"1368130","Russian"
"1368130","Italian"
"2734310","Simplified Chinese"
"2734310","English"
"1437820","Traditional Chinese"
"1437820","Simplified Chinese"
"342480","English"
"1232460","English"
"1232460","Traditional Chinese"
"1232460","Korean"
"1232460","Japanese"
"1232460","Simplified Chinese"
"541670","German"
"541670","English"
"541670","French"
"541670","Spanish - Spain"
"541670","Polish"
"541670","Dutch"
"1961950","Japanese"
"830820","English"
"370770","English"
"370770","Dutch"
"364050","English"
"416210","German"
"416210","English"
"416210","French"
"416210","Portuguese - Brazil"
"416210","Korean"
"416210","Hungarian"
"416210","Spanish - Spain"
"416210","Simplified Chinese"
"416210","Japanese"
"416210","Russian"
"416210","Italian"
"416210","Portuguese - Portugal"
"1151450","Traditional Chinese"
"1151450","Japanese"
"1277920","English"
"1630920","Russian"
"2473480","Traditional Chinese"
"2473480","English"
"325260","English"
"798290","German"
"798290","English"
"798290","French"
"798290","Portuguese - Brazil"
"798290","Spanish - Spain"
"798290","Italian"
"1164250","Korean"
"1164250","English"
"550080","Japanese"
"1990110","Traditional Chinese"
"1990110","English"
"1091980","English"
"1091980","Russian"
"3028500","English"
"1489970","German"
"1489970","English"
"1489970","Traditional Chinese"
"1489970","Ukrainian"
"1489970","Simplified Chinese"
"334540","English"
"824720","English"
"567290","English"
"496620","English"
"2292260","German"
"2292260","English"
"2292260","French"
"2292260","Spanish - Spain"
"2292260","Italian"
"1029630","German"
"1029630","English"
"1029630","French"
"1029630","Spanish - Spain"
"1029630","Russian"
"762830","Simplified Chinese"
"762830","English"
"1926620","Simplified Chinese"
"1926620","English"
"1926620","Portuguese - Brazil"
"1591290","English"
"449220","Portuguese - Brazil"
"434420","English"
"921780","German"
"921780","English"
"1499120","English"
"465760","Polish"
"465760","English"
"1956600","Japanese"
"1037130","English"
"1037130","Russian"
"1037130","Portuguese - Brazil"
"1759380","German"
"1759380","English"
"1759380","French"
"1759380","Portuguese - Brazil"
"1759380","Traditional Chinese"
"1759380","Korean"
"1759380","Spanish - Spain"
"1759380","Simplified Chinese"
"1759380","Japanese"
"1759380","Italian"
"591630","Simplified Chinese"
"591630","Hungarian"
"591630","English"
"975470","English"
"975470","Turkish"
"2348100","Japanese"
"2348100","Korean"
"694500","English"
"1931020","English"
"1931020","Russian"
"513290","Simplified Chinese"
"513290","English"
"544390","English"
"1299690","German"
"1299690","English"
"1299690","Simplified Chinese"
"1299690","Portuguese - Brazil"
"1799930","English"
"1799930","Portuguese - Portugal"
"765710","English"
"262120","English"
"646200","Hungarian"
"646200","English"
"629220","English"
"629220","Portuguese - Brazil"
"2499800","Ukrainian"
"2499800","English"
"1490610","Japanese"
"1490610","Korean"
"1668510","Japanese"
"1091920","German"
"1091920","English"
"1091920","French"
"1091920","Portuguese - Brazil"
"1091920","Traditional Chinese"
"1091920","Thai"
"1091920","Korean"
"1091920","Spanish - Spain"
"1091920","Swedish"
"1091920","Polish"
"1091920","Simplified Chinese"
"1091920","Japanese"
"1091920","Turkish"
"1091920","Russian"
"1091920","Italian"
"1091920","Portuguese - Portugal"
"1930600","Traditional Chinese"
"1930600","Japanese"
"1930600","Vietnamese"
"1713350","Traditional Chinese"
"1713350","English"
"1320550","English"
"1320550","Portuguese - Brazil"
"1096570","Traditional Chinese"
"1096570","English"
"1141220","English"
"2840190","English"
"2624280","English"
"232450","English"
"445130","English"
"696220","English"
"2824660","English"
"2824660","Spanish - Spain"
"368180","German"
"368180","English"
"368180","Finnish"
"368180","Spanish - Spain"
"368180","Norwegian"
"368180","Polish"
"368180","Simplified Chinese"
"368180","Turkish"
"368180","Russian"
"368180","Italian"
"368180","Portuguese - Portugal"
"2649080","Czech"
"2649080","Italian"
"2649080","German"
"2649080","English"
"2649080","French"
"2649080","Portuguese - Brazil"
"2649080","Traditional Chinese"
"2649080","Korean"
"2649080","Spanish - Spain"
"2649080","Polish"
"2649080","Simplified Chinese"
"2649080","Japanese"
"2649080","Russian"
"2649080","Turkish"
"2124420","Traditional Chinese"
"2124420","Simplified Chinese"
"636100","English"
"636100","Portuguese - Brazil"
"1315980","Japanese"
"1315980","English"
"1569520","Portuguese - Brazil"
"869880","Simplified Chinese"
"869880","English"
"2873760","Traditional Chinese"
"2873760","Simplified Chinese"
"2873760","Korean"
"1273260","Japanese"
"1273260","Korean"
"350740","Simplified Chinese"
"350740","English"
"769970","English"
"769970","Russian"
"1461600","Traditional Chinese"
"1461600","English"
"944010","Czech"
"944010","German"
"944010","English"
"944010","French"
"944010","Hungarian"
"944010","Spanish - Spain"
"944010","Simplified Chinese"
"944010","Russian"
"944010","Italian"
"865540","English"
"2081400","Japanese"
"2081400","Korean"
"1133730","Traditional Chinese"
"1133730","Simplified Chinese"
"1133730","English"
"1878740","English"
"1878740","Russian"
"478980","German"
"478980","English"
"478980","French"
"478980","Portuguese - Brazil"
"478980","Thai"
"478980","Ukrainian"
"478980","Spanish - Spain"
"478980","Polish"
"478980","Japanese"
"478980","Italian"
"1137750","Polish"
"1137750","English"
"1137750","Portuguese - Brazil"
"2823080","English"
"490220","English"
"1898500","English"
"1898500","Catalan"
"1164390","English"
"2289650","Simplified Chinese"
"2289650","English"
"2289650","Portuguese - Brazil"
"1529710","Russian"
"981750","Traditional Chinese"
"981750","Japanese"
"981750","English"
"1424660","Traditional Chinese"
"1424660","Japanese"
"1573720","Traditional Chinese"
"1573720","German"
"1573720","English"
"1573720","French"
"753660","English"
"1493800","Simplified Chinese"
"1493800","English"
"650510","Japanese"
"650510","English"
"650510","Spanish - Spain"
"2435090","Simplified Chinese"
"2435090","English"
"1558830","Simplified Chinese"
"1558830","English"
"806140","Luxembourgish"
"806140","Malay"
"806140","Odia"
"806140","Slovak"
"806140","Estonian"
"806140","Serbian"
"806140","Quechua"
"806140","Tamil"
"806140","Ukrainian"
"806140","Uzbek"
"806140","Spanish - Latin America"
"806140","Malayalam"
"806140","Nepali"
"806140","Afrikaans"
"806140","Hebrew"
"806140","Korean"
"806140","Igbo"
"806140","Swedish"
"806140","Icelandic"
"806140","Basque"
"806140","German"
"806140","Norwegian"
"806140","Tigrinya"
"806140","Dutch"
"806140","Turkish"
"806140","Armenian"
"806140","Sindhi"
"806140","Yoruba"
"806140","Gujarati"
"806140","Bangla"
"806140","Uyghur"
"806140","Hausa"
"806140","Punjabi (Shahmukhi)"
"806140","Valencian"
"806140","Tatar"
"806140","Galician"
"806140","Polish"
"806140","Maltese"
"806140","Simplified Chinese"
"806140","Tswana"
"806140","Zulu"
"806140","Portuguese - Brazil"
"806140","Konkani"
"806140","K'iche'"
"806140","Scots"
"806140","Spanish - Spain"
"806140","Sotho"
"806140","Swahili"
"806140","Russian"
"806140","Belarusian"
"806140","Filipino"
"806140","English"
"806140","Turkmen"
"806140","Xhosa"
"806140","Kinyarwanda"
"806140","Irish"
"806140","Latvian"
"806140","Slovenian"
"806140","Georgian"
"806140","Tajik"
"806140","Japanese"
"806140","Maori"
"806140","Romanian"
"806140","Finnish"
"806140","Khmer"
"806140","Thai"
"806140","Azerbaijani"
"806140","Assamese"
"806140","Persian"
"806140","Kannada"
"806140","Greek"
"806140","Welsh"
"806140","Marathi"
"806140","Portuguese - Portugal"
"806140","Vietnamese"
"806140","Urdu"
"806140","Arabic"
"806140","Lithuanian"
"806140","Italian"
"806140","Macedonian"
"806140","Catalan"
"806140","Traditional Chinese"
"806140","Kazakh"
"806140","Mongolian"
"806140","Telugu"
"806140","Wolof"
"806140","Dari"
"806140","Indonesian"
"806140","Hungarian"
"806140","Danish"
"806140","Amharic"
"806140","Albanian"
"806140","Hindi"
"806140","Czech"
"806140","Kyrgyz"
"806140","French"
"806140","Punjabi (Gurmukhi)"
"806140","Sorani"
"806140","Croatian"
"806140","Bosnian"
"806140","Bulgarian"
"806140","Sinhala"
"806140","Cherokee"
"2567190","Traditional Chinese"
"2567190","Japanese"
"1384770","English"
"1085220","Ukrainian"
"1085220","English"
"1271400","English"
"327510","English"
"854940","Japanese"
"854940","English"
"767390","English"
"767390","Spanish - Spain"
"767390","French"
"767390","Portuguese - Portugal"
"1522160","German"
"1522160","English"
"1522160","French"
"1522160","Korean"
"1522160","Dutch"
"1522160","Spanish - Spain"
"1522160","Norwegian"
"1522160","Japanese"
"1522160","Italian"
"3004100","Japanese"
"3004100","Korean"
"3004100","English"
"1979440","Japanese"
"1979440","English"
"1979440","Polish"
"1603640","Czech"
"1603640","Ukrainian"
"1603640","English"
"1924430","Ukrainian"
"1924430","English"
"929200","Simplified Chinese"
"359600","Traditional Chinese"
"359600","English"
"359600","Russian"
"2006140","English"
"2006140","Spanish - Spain"
"2774380","English"
"2774380","Turkish"
"1346010","German"
"1346010","English"
"1346010","French"
"1346010","Traditional Chinese"
"1346010","Spanish - Spain"
"1346010","Simplified Chinese"
"1346010","Japanese"
"1346010","Italian"
"2059660","English"
"803140","English"
"803140","Turkish"
"1065970","Japanese"
"986680","Traditional Chinese"
"986680","Simplified Chinese"
"968870","German"
"968870","English"
"968870","French"
"968870","Hungarian"
"968870","Spanish - Spain"
"968870","Italian"
"2499520","Japanese"
"2499520","English"
"2798600","Simplified Chinese"
"669950","Korean"
"669950","English"
"669950","Russian"
"954870","English"
"660160","English"
"660160","Spanish - Spain"
"366260","English"
"366260","Spanish - Spain"
"1380220","English"
"1380220","Turkish"
"459080","Japanese"
"459080","English"
"428750","Simplified Chinese"
"428750","English"
"551110","German"
"551110","Portuguese - Brazil"
"551110","Spanish - Spain"
"551110","Norwegian"
"551110","Arabic"
"551110","Russian"
"551110","Dutch"
"551110","Italian"
"551110","Turkish"
"551110","English"
"551110","Traditional Chinese"
"551110","Ukrainian"
"551110","Danish"
"551110","Hungarian"
"551110","Japanese"
"551110","Romanian"
"551110","Czech"
"551110","Finnish"
"551110","French"
"551110","Thai"
"551110","Korean"
"551110","Swedish"
"551110","Bulgarian"
"551110","Polish"
"551110","Greek"
"551110","Simplified Chinese"
"551110","Portuguese - Portugal"
"1224290","English"
"2688570","Simplified Chinese"
"2688570","English"
"290100","English"
"290100","Russian"
"567280","English"
"776960","Luxembourgish"
"776960","Malay"
"776960","Odia"
"776960","Slovak"
"776960","Estonian"
"776960","Serbian"
"776960","Quechua"
"776960","Tamil"
